IncidntNum,categories,description,days,date,time,address,longitude,latitude,periods
176028910,NON-CRIMINAL,LOST PROPERTY,Thursday,01/26/2017 12:00:00 AM,15:00:00,FOLSOM ST / 14TH ST,-122.41561633832,37.7685360123583,afternoon
176028926,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,01/25/2017 12:00:00 AM,21:00:00,JUNIPER ST / FOLSOM ST,-122.413423641551,37.7723431393714,evening
176028932,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,01/26/2017 12:00:00 AM,10:00:00,LANSING ST / 1ST ST,-122.393449725208,37.7864743137949,morning
176028948,NON-CRIMINAL,LOST PROPERTY,Wednesday,01/25/2017 12:00:00 AM,10:30:00,100 Block of 5TH ST,-122.40515072935,37.7817509861584,morning
176028954,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,01/25/2017 12:00:00 AM,20:32:00,600 Block of KING ST,-122.401570459852,37.7704507458928,evening
176028960,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,01/17/2017 12:00:00 AM,17:30:00,500 Block of CHINABASIN ST,-122.390469147395,37.7720013621198,afternoon
176028976,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,01/23/2017 12:00:00 AM,20:00:00,DEHARO ST / ALAMEDA ST,-122.401966042339,37.7687048636082,evening
176029021,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,01/31/2017 12:00:00 AM,11:30:00,3200 Block of 20TH AV,-122.475647460786,37.7285280627465,morning
176029037,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,01/26/2017 12:00:00 AM,16:40:00,5TH ST / MISSION ST,-122.406481972743,37.7827317884887,afternoon
176029043,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,01/27/2017 12:00:00 AM,20:00:00,0 Block of BRANNAN ST,-122.38904057367,37.7843212349417,evening
176029059,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,02/02/2017 12:00:00 AM,19:00:00,19TH AV / WINSTON DR,-122.474899151688,37.7269905309861,evening
176029065,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,01/23/2017 12:00:00 AM,12:00:00,4TH ST / MISSION ST,-122.404270179486,37.784478853874496,afternoon
176029071,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,01/23/2017 12:00:00 AM,06:30:00,300 Block of MARKET ST,-122.397742235773,37.7919805766981,morning
176029087,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,01/23/2017 12:00:00 AM,11:00:00,17TH ST / CONNECTICUT ST,-122.397741566589,37.7650728676774,morning
176029093,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,01/23/2017 12:00:00 AM,19:03:00,HARRISON ST / 11TH ST,-122.41248326348,37.7706305910776,evening
176029106,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Tuesday,01/24/2017 12:00:00 AM,11:45:00,HOWARD ST / 5TH ST,-122.404934413339,37.7814987213218,morning
176029112,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,01/24/2017 12:00:00 AM,18:00:00,SPEAR ST / HARRISON ST,-122.389432577161,37.7888379056123,evening
176029128,NON-CRIMINAL,LOST PROPERTY,Monday,01/23/2017 12:00:00 AM,15:22:00,7TH ST / MARKET ST,-122.412515341356,37.7804777480508,afternoon
176029134,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,01/25/2017 12:00:00 AM,16:55:00,MISSION ST / NEWMONTGOMERY ST,-122.40050441968,37.7874513289662,afternoon
176029140,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,01/22/2017 12:00:00 AM,12:15:00,FOLSOM ST / 4TH ST,-122.401161555602,37.7820238478975,afternoon
176029156,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,01/22/2017 12:00:00 AM,17:30:00,300 Block of 7TH AV,-122.465352199094,37.7819129193277,afternoon
176029178,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,01/22/2017 12:00:00 AM,17:00:00,200 Block of 7TH ST,-122.408550681867,37.7773885566219,afternoon
176029184,NON-CRIMINAL,LOST PROPERTY,Sunday,01/22/2017 12:00:00 AM,20:00:00,12TH ST / HARRISON ST,-122.413049740894,37.7700527878596,evening
176029190,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/21/2017 12:00:00 AM,13:45:00,4TH ST / MISSION ST,-122.404270179486,37.784478853874496,afternoon
176029203,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,01/22/2017 12:00:00 AM,12:30:00,200 Block of 8TH ST,-122.410287728099,37.7752488388293,afternoon
176029225,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/21/2017 12:00:00 AM,18:00:00,15TH ST / RHODEISLAND ST,-122.402810851415,37.7673727128849,evening
176029231,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/21/2017 12:00:00 AM,15:00:00,MISSION ST / 7TH ST,-122.410939205552,37.7792122590085,afternoon
176029247,NON-CRIMINAL,LOST PROPERTY,Sunday,01/01/2017 12:00:00 AM,15:50:00,800 Block of BRYANT ST,-122.403404791479,37.775420706711,afternoon
176029394,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,01/10/2017 12:00:00 AM,19:00:00,ALAMEDA ST / DEHARO ST,-122.401966042337,37.7687048635258,evening
176029407,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,01/13/2017 12:00:00 AM,23:15:00,800 Block of BRANNAN ST,-122.404385042303,37.7721958190345,evening
176029413,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,01/13/2017 12:00:00 AM,00:23:00,800 Block of BRYANT ST,-122.403404791479,37.775420706711,early_morning
176029429,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/14/2017 12:00:00 AM,21:45:00,2ND ST / SOUTHPARK AV,-122.392845456789,37.7824570677935,evening
176029435,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/14/2017 12:00:00 AM,23:00:00,HOWARD ST / 2ND ST,-122.398261647342,37.7867787589097,evening
176029441,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/14/2017 12:00:00 AM,22:30:00,BONIFACIO ST / MABINI ST,-122.399837367207,37.7822127546626,evening
176029457,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,01/16/2017 12:00:00 AM,19:15:00,400 Block of RHODEISLAND ST,-122.402571216964,37.7641259075201,evening
176029463,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,01/15/2017 12:00:00 AM,21:00:00,10TH ST / HARRISON ST,-122.411279189969,37.7715785765043,evening
176029479,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Monday,01/16/2017 12:00:00 AM,20:00:00,HOWARD ST / 5TH ST,-122.404934413339,37.7814987213218,evening
176029485,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Saturday,01/14/2017 12:00:00 AM,21:00:00,HARRISON ST / 3RD ST,-122.397388784826,37.7825543452426,evening
176029491,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,01/16/2017 12:00:00 AM,13:00:00,3RD ST / MINNA ST,-122.401494315269,37.7858284327692,afternoon
176029510,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,01/15/2017 12:00:00 AM,22:00:00,MARKET ST / VALENCIA ST,-122.422622494524,37.7725038687456,evening
176029526,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,01/17/2017 12:00:00 AM,15:00:00,0 Block of HOWARD ST,-122.392036366343,37.7916194222304,afternoon
176029532,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/14/2017 12:00:00 AM,16:00:00,RITCH ST / BRANNAN ST,-122.394843884059,37.7796643336356,afternoon
176029548,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Tuesday,01/17/2017 12:00:00 AM,13:00:00,300 Block of 3RD ST,-122.398374332486,37.7834196017163,afternoon
176029554,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Tuesday,01/17/2017 12:00:00 AM,19:00:00,9TH ST / BRYANT ST,-122.408534526845,37.7712906694516,evening
176029560,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Tuesday,01/17/2017 12:00:00 AM,14:00:00,400 Block of TOWNSEND ST,-122.398389903403,37.7744749193206,afternoon
176029560,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,01/17/2017 12:00:00 AM,14:00:00,400 Block of TOWNSEND ST,-122.398389903403,37.7744749193206,afternoon
176029576,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,01/18/2017 12:00:00 AM,00:01:00,6TH ST / MISSION ST,-122.408710606663,37.7809706722053,early_morning
176029582,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Wednesday,01/18/2017 12:00:00 AM,10:03:00,MISSION ST / 5TH ST,-122.406481972743,37.7827317884887,morning
176029598,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,01/17/2017 12:00:00 AM,14:35:00,1500 Block of MISSION ST,-122.417975390351,37.7737509379648,afternoon
176029601,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,01/17/2017 12:00:00 AM,17:00:00,7TH ST / HOWARD ST,-122.409391574893,37.7779765037999,afternoon
176029617,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,01/18/2017 12:00:00 AM,14:45:00,100 Block of 7TH ST,-122.409596324334,37.7782216875564,afternoon
176029623,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/20/2017 12:00:00 AM,01:15:00,1400 Block of FOLSOM ST,-122.413073151419,37.7725383928592,early_morning
176029639,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,01/19/2017 12:00:00 AM,21:00:00,HAWTHORNE ST / FOLSOM ST,-122.397816589532,37.7846680653938,evening
176029645,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,01/19/2017 12:00:00 AM,23:27:00,BRYANT ST / 10TH ST,-122.409738771906,37.7703482035454,evening
176029695,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,01/19/2017 12:00:00 AM,20:00:00,700 Block of FOLSOM ST,-122.399625435061,37.7831585013597,evening
176029708,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,01/19/2017 12:00:00 AM,16:15:00,5TH ST / MISSION ST,-122.406481972743,37.7827317884887,afternoon
176029742,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/20/2017 12:00:00 AM,13:30:00,800 Block of MISSION ST,-122.405395493939,37.7835100715421,afternoon
176029758,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,01/19/2017 12:00:00 AM,18:05:00,600 Block of TOWNSEND ST,-122.402739702758,37.7708842376855,evening
176029764,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/20/2017 12:00:00 AM,18:00:00,500 Block of 10TH ST,-122.408964215301,37.7696589923937,evening
176029770,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/20/2017 12:00:00 AM,18:30:00,TEHAMA ST / 5TH ST,-122.404407887961,37.7810759636856,evening
176029786,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,01/20/2017 12:00:00 AM,19:00:00,15TH ST / DEHARO ST,-122.401843489392,37.7674322753602,evening
176029792,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,01/18/2017 12:00:00 AM,14:00:00,1100 Block of FOLSOM ST,-122.409845783196,37.7752407085662,afternoon
176029805,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/20/2017 12:00:00 AM,23:00:00,0 Block of TANDANGSORA ST,-122.399981833773,37.7817190180024,evening
176029811,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,01/21/2017 12:00:00 AM,01:00:00,500 Block of HOWARD ST,-122.397032436528,37.7878246694374,early_morning
176029827,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,01/20/2017 12:00:00 AM,01:10:00,LAPU-LAPU ST / BONIFACIO ST,-122.399352268642,37.7825968960003,early_morning
176029833,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,01/21/2017 12:00:00 AM,01:20:00,500 Block of HOWARD ST,-122.397032436528,37.7878246694374,early_morning
176029849,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/20/2017 12:00:00 AM,21:00:00,300 Block of 10TH ST,-122.411636621857,37.7717869350639,evening
176029855,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,01/20/2017 12:00:00 AM,20:30:00,6TH ST / MISSION ST,-122.408710606663,37.7809706722053,evening
176029861,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,01/21/2017 12:00:00 AM,00:37:00,800 Block of BRYANT ST,-122.403404791479,37.775420706711,early_morning
176029877,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/21/2017 12:00:00 AM,16:00:00,1600 Block of MARKET ST,-122.420387092418,37.7741119199673,afternoon
176029883,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,01/29/2017 12:00:00 AM,13:30:00,TARAVAL ST / 45TH AV,-122.470233355939,37.7432867393893,afternoon
176029899,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,02/02/2017 12:00:00 AM,18:00:00,800 Block of BRYANT ST,-122.403404791479,37.775420706711,evening
176029902,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,01/31/2017 12:00:00 AM,10:00:00,JUNIPERO SERRA BL / DARIEN WY,-122.471727793038,37.7319469917959,morning
176029918,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,02/03/2017 12:00:00 AM,16:25:00,800 Block of BRYANT ST,-122.403404791479,37.775420706711,afternoon
176029924,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,02/03/2017 12:00:00 AM,00:01:00,1600 Block of 39TH AV,-122.498026059204,37.7560726372194,early_morning
176029930,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/28/2017 12:00:00 AM,16:00:00,HAIGHT ST / LYON ST,-122.441997877179,37.7706369983974,afternoon
176029946,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,01/27/2017 12:00:00 AM,21:00:00,HAIGHT ST / ASHBURY ST,-122.446933310975,37.7700061988358,evening
176029952,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,01/27/2017 12:00:00 AM,15:12:00,1300 Block of 5TH AV,-122.462033391254,37.7632728913491,afternoon
176029968,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,01/29/2017 12:00:00 AM,21:30:00,800 Block of BRYANT ST,-122.403404791479,37.775420706711,evening
176029974,NON-CRIMINAL,LOST PROPERTY,Saturday,01/28/2017 12:00:00 AM,23:35:00,DIVISADERO ST / FELL ST,-122.437612766191,37.7740604119579,evening
176029980,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/28/2017 12:00:00 AM,21:40:00,800 Block of BRYANT ST,-122.403404791479,37.775420706711,evening
176029996,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,01/26/2017 12:00:00 AM,17:30:00,500 Block of TWINPEAKS BL,-122.446757209575,37.7531845175462,afternoon
176030006,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,01/26/2017 12:00:00 AM,17:15:00,0 Block of LOCKSLEY AV,-122.46331160715,37.7592202975893,afternoon
176030012,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/27/2017 12:00:00 AM,10:40:00,1800 Block of HAIGHT ST,-122.452706340322,37.769215670589404,morning
176030028,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/27/2017 12:00:00 AM,11:00:00,0 Block of SCOTT ST,-122.434906576836,37.7695253622319,morning
176030034,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,01/29/2017 12:00:00 AM,00:07:00,1500 Block of FELL ST,-122.44341741324,37.7733703353662,early_morning
176030040,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/28/2017 12:00:00 AM,22:00:00,1300 Block of FULTON ST,-122.439015692517,37.7766936824634,evening
176030056,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,01/29/2017 12:00:00 AM,20:15:00,900 Block of BRODERICK ST,-122.440375167502,37.7789754234886,evening
176030062,NON-CRIMINAL,LOST PROPERTY,Thursday,01/19/2017 12:00:00 AM,13:24:00,500 Block of BURNETT AV,-122.444466911886,37.7521965740179,afternoon
176030078,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Thursday,01/19/2017 12:00:00 AM,16:03:00,500 Block of PARNASSUS AV,-122.458267329165,37.7634158564883,afternoon
176030084,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,01/30/2017 12:00:00 AM,17:00:00,1500 Block of FULTON ST,-122.44233710341,37.7763827691209,afternoon
176030090,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/28/2017 12:00:00 AM,17:00:00,0 Block of CLIFFORD TR,-122.443618523246,37.7639520345983,afternoon
176030103,OTHER OFFENSES,OBSCENE PHONE CALLS(S),Wednesday,02/01/2017 12:00:00 AM,07:45:00,1400 Block of WALLER ST,-122.447989685391,37.7689712667852,morning
176030119,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Tuesday,01/31/2017 12:00:00 AM,15:41:00,0 Block of BUCHANAN ST,-122.426592754672,37.7700778989852,afternoon
176030125,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,01/30/2017 12:00:00 AM,21:30:00,500 Block of PANORAMA DR,-122.450494850431,37.7531976959014,evening
176030131,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,02/03/2017 12:00:00 AM,00:01:00,800 Block of CLAYTON ST,-122.447797520946,37.7655967523319,early_morning
176030147,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,01/30/2017 12:00:00 AM,17:30:00,14TH ST / ROOSEVELT WY,-122.437299386069,37.7672202159564,afternoon
176030153,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,02/03/2017 12:00:00 AM,00:11:00,100 Block of VASQUEZ AV,-122.460646237108,37.7442323043498,early_morning
176030169,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,02/03/2017 12:00:00 AM,19:45:00,2500 Block of NORIEGA ST,-122.490944359836,37.7535477247351,evening
176030175,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,02/01/2017 12:00:00 AM,21:00:00,2100 Block of POLK ST,-122.421798040888,37.7964404207928,evening
176030197,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,02/02/2017 12:00:00 AM,19:00:00,1100 Block of OFARRELL ST,-122.42201624387,37.7845943285477,evening
176030200,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,02/02/2017 12:00:00 AM,19:00:00,POST ST / LAGUNA ST,-122.428151140162,37.7857828233879,evening
176030216,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,02/02/2017 12:00:00 AM,21:00:00,GOUGH ST / LILY ST,-122.422502486289,37.7745522802253,evening
176030222,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,02/02/2017 12:00:00 AM,20:15:00,2200 Block of SUTTER ST,-122.437408542061,37.7856158083795,evening
176030238,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,02/02/2017 12:00:00 AM,17:45:00,TURK ST / VANNESS AV,-122.420641893733,37.7819608221838,afternoon
176030244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,02/02/2017 12:00:00 AM,20:00:00,1600 Block of GEARY BL,-122.429629258891,37.7848966681924,evening
176030250,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,02/02/2017 12:00:00 AM,22:30:00,LAGUNA ST / GEARY BL,-122.427991151911,37.7849531241612,evening
176030266,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,02/02/2017 12:00:00 AM,10:28:00,2300 Block of CALIFORNIA ST,-122.433440229295,37.7890127108804,morning
176030272,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Thursday,02/02/2017 12:00:00 AM,17:00:00,GOLDEN GATE AV / VANNESS AV,-122.420439512717,37.7810308461783,afternoon
176030288,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,02/02/2017 12:00:00 AM,22:15:00,2500 Block of LOMBARD ST,-122.443479362863,37.7987907016107,evening
176030294,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,02/02/2017 12:00:00 AM,18:00:00,400 Block of GROVE ST,-122.423991807272,37.7776523028278,evening
176030307,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,02/02/2017 12:00:00 AM,20:30:00,FILLMORE ST / GEARY BL,-122.432914603494,37.7843533426568,evening
176030335,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,01/30/2017 12:00:00 AM,17:00:00,TURK ST / POLK ST,-122.418996371999,37.7821689138292,afternoon
176030341,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,02/03/2017 12:00:00 AM,09:24:00,OCTAVIA ST / CALIFORNIA ST,-122.427263987591,37.7897418971671,morning
176030379,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,02/03/2017 12:00:00 AM,15:30:00,2300 Block of BAY ST,-122.445738080461,37.8015741248208,afternoon
176030391,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,02/03/2017 12:00:00 AM,20:00:00,OFARRELL ST / PIERCE ST,-122.436001370982,37.782871550236,evening
176030404,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,02/03/2017 12:00:00 AM,23:00:00,OCTAVIA ST / ROSE ST,-122.423964381803,37.7734076871477,evening
176030410,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,02/03/2017 12:00:00 AM,22:00:00,1500 Block of SUTTER ST,-122.425883358148,37.7870798144443,evening
176030426,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,02/03/2017 12:00:00 AM,22:57:00,400 Block of GROVE ST,-122.423991807272,37.7776523028278,evening
176030448,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,02/03/2017 12:00:00 AM,17:00:00,1000 Block of ELLIS ST,-122.423477953324,37.7834532119734,afternoon
176030454,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,02/03/2017 12:00:00 AM,18:00:00,LARKIN ST / EDDY ST,-122.41753069698,37.7833107539969,evening
176030460,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,02/02/2017 12:00:00 AM,20:00:00,STEINER ST / FELL ST,-122.432649310329,37.7746912745654,evening
176030476,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,02/03/2017 12:00:00 AM,22:00:00,BUSH ST / GOUGH ST,-122.425237254245,37.7880691746427,evening
176030498,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,02/03/2017 12:00:00 AM,02:00:00,STEINER ST / SACRAMENTO ST,-122.435675643181,37.7896288281988,early_morning
176030501,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,02/03/2017 12:00:00 AM,19:00:00,1900 Block of PIERCE ST,-122.436965845939,37.7880280738377,evening
176030517,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,02/02/2017 12:00:00 AM,21:00:00,2100 Block of BUSH ST,-122.432911990737,37.7870349820474,evening
176030523,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,02/04/2017 12:00:00 AM,11:30:00,1100 Block of FILLMORE ST,-122.432116233695,37.7800304351156,morning
176030539,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,02/01/2017 12:00:00 AM,19:45:00,3200 Block of PIERCE ST,-122.439368478152,37.7999319386215,evening
176030545,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,01/07/2017 12:00:00 AM,11:00:00,1400 Block of BROADWAY ST,-122.420947526133,37.7959569772463,morning
176030551,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,02/04/2017 12:00:00 AM,18:15:00,WEBSTER ST / GEARY BL,-122.431206932079,37.7845681170336,evening
176030567,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,02/04/2017 12:00:00 AM,15:30:00,LAGUNA ST / GEARY BL,-122.427991151911,37.7849531241612,afternoon
176030573,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,02/04/2017 12:00:00 AM,12:15:00,500 Block of JOHNFKENNEDY DR,-122.466204667893,37.7725405391593,afternoon
176030595,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,01/20/2017 12:00:00 AM,11:00:00,200 Block of ANZA ST,-122.449570865244,37.7808387791397,morning
176030670,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,02/04/2017 12:00:00 AM,21:00:00,WEBSTER ST / GEARY BL,-122.431206932079,37.7845681170336,evening
176030686,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,02/03/2017 12:00:00 AM,17:00:00,GEARY BL / LAGUNA ST,-122.427991151911,37.7849531241612,afternoon
176030692,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,02/01/2017 12:00:00 AM,16:00:00,VANNESS AV / BUSH ST,-122.421949487547,37.7884881521135,afternoon
176030705,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,02/03/2017 12:00:00 AM,23:00:00,1600 Block of POLK ST,-122.421033090567,37.79193935048,evening
176030711,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,02/04/2017 12:00:00 AM,22:00:00,TURK ST / VANNESS AV,-122.420641893733,37.7819608221838,evening
176030727,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,02/05/2017 12:00:00 AM,11:00:00,0 Block of FRIENDSHIP LN,-122.430875641528,37.7782670037473,morning
176030749,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,02/02/2017 12:00:00 AM,19:50:00,500 Block of 9TH ST,-122.407702149718,37.7706967930865,evening
